T,B1
2.7183967935871745,0.6437617952347251
2.7273947895791584,0.641637949403734
2.7363927855711423,0.6395280711262139
2.745390781563126,0.6374320230665352
2.75438877755511,0.6353496696836529
2.763386773547094,0.6332808772018884
2.7723847695390784,0.6312255135822815
2.7813827655310623,0.6291834484944989
2.7903807615230463,0.6271545532892846
2.79937875751503,0.6251387009714436
2.808376753507014,0.6231357661733434
2.817374749498998,0.6211456251289237
2.826372745490982,0.6191681556482033
2.835370741482966,0.6172032370922712
2.84436873747495,0.6152507503487536
2.853366733466934,0.6133105778077438
2.862364729458918,0.6113826033381874
2.871362725450902,0.6094667122647105
2.880360721442886,0.6075627913448827
2.88935871743487,0.6056707287469049
2.8983567134268537,0.6037904140277124
2.9073547094188377,0.6019217381114856
2.9163527054108216,0.6000645932685568
2.9253507014028055,0.598218873094708
2.93434869739479,0.5963844724908484
2.943346693386774,0.5945612876430657
2.9523446893787577,0.5927492160030409
2.9613426853707416,0.5909481562688214
2.9703406813627256,0.5891580083659425
2.9793386773547095,0.5873786734288923
2.9883366733466934,0.5856100537829102
2.9973346693386773,0.5838520529261133
3.0063326653306612,0.5821045755119454
3.0153306613226456,0.5803675273319376
3.0243286573146295,0.5786408152987794
3.0333266533066134,0.5769243474296888
3.0423246492985974,0.5752180328300792
3.0513226452905813,0.5735217816775142
3.060320641282565,0.5718355052059458
3.069318637274549,0.5701591156902304
3.078316633266533,0.568492526430915
3.087314629258517,0.5668356517392913
3.0963126252505013,0.5651884069227084
3.1053106212424852,0.5635507082701429
3.114308617234469,0.5619224730380169
3.123306613226453,0.5603036194362636
3.132304609218437,0.5586940666146306
3.141302605210421,0.5570937346492206
3.150300601202405,0.5555025445292621
3.1592985971943888,0.553920418144105
3.1682965931863727,0.5523472782704398
3.1772945891783566,0.550783048559733
3.186292585170341,0.5492276535258748
3.195290581162325,0.5476810185330364
3.204288577154309,0.5461430697837317
3.2132865731462927,0.5446137343070792
3.2222845691382767,0.543092939947261
3.2312825651302606,0.5415806153521747
3.2402805611222445,0.5400766899622734
3.2492785571142284,0.5385810939995929
3.2582765531062123,0.5370937584569586
3.2672745490981967,0.5356146150873727
3.2762725450901806,0.5341435963935749
3.2852705410821645,0.5326806356177752
3.2942685370741485,0.5312256667315554
3.3032665330661324,0.529778624425934
3.3122645290581163,0.5283394441015961
3.3212625250501002,0.526908061859278
3.330260521042084,0.5254844144903117
3.339258517034068,0.5240684394673196
3.3482565130260524,0.5226600749350602
3.3572545090180363,0.5212592597014212
3.3662525050100203,0.5198659332285565
3.375250501002004,0.518480035624165
3.384248496993988,0.5171015076329097
3.393246492985972,0.5157302906279714
3.402244488977956,0.5143663266027377
3.41124248496994,0.5130095581626238
3.420240480961924,0.5116599285170211
3.429238476953908,0.5103173814713736
3.438236472945892,0.5089818614193788
3.447234468937876,0.5076533133353098
3.45623246492986,0.5063316827664582
3.465230460921844,0.5050169158256946
3.4742284569138278,0.5037089591841443
3.4832264529058117,0.5024077600639767
3.4922244488977956,0.5011132662313068
3.5012224448897795,0.499825425989205
3.510220440881764,0.4985441881708152
3.519218436873748,0.49726950213257853
3.5282164328657317,0.4960013177475604
3.5372144288577156,0.4947395853988793
3.5462124248496996,0.4934842559732362
3.5552104208416835,0.4922352808545418
3.5642084168336674,0.49099261191764026
3.5732064128256513,0.489756201522128
3.5822044088176352,0.48852600250626566
3.5912024048096196,0.48730196818098104
3.6002004008016035,0.4860840523239632
3.6091983967935874,0.4848722091738432
3.6181963927855714,0.48366639342446327
3.6271943887775553,0.4824665602192301
3.636192384769539,0.4812726651455529
3.645190380761523,0.480084664229363
3.654188376753507,0.4789025139297153
3.663186372745491,0.4777261711334679
3.6721843687374753,0.476555593150042
3.6811823647294593,0.4753907377062566
3.690180360721443,0.4742315629412403
3.699178356713427,0.473078027401416
3.708176352705411,0.4719300900355602
3.717174348697395,0.47078771018993243
3.726172344689379,0.4696508476034764
3.7351703406813628,0.46851946240309034
3.7441683366733467,0.4673935150989649
3.753166332665331,0.4662729665799885
3.762164328657315,0.46515777810921943
3.771162324649299,0.46404791131942114
3.780160320641283,0.46294332820866235
3.7891583166332667,0.4618439911359801
3.7981563126252507,0.4607498628171035
3.8071543086172346,0.4596609063202387
3.8161523046092185,0.45857708506191375
3.8251503006012024,0.4574983628028814
3.8341482965931863,0.45642470364408017
3.8431462925851707,0.4553560720226517
3.8521442885771546,0.45429243270801467
3.8611422845691385,0.45323375079799233
3.8701402805611225,0.4521799917149958
3.8791382765531064,0.4511311212022586
3.8881362725450903,0.4500871053201249
3.8971342685370742,0.4490479104423886
3.906132264529058,0.4480135032526832
3.915130260521042,0.4469838507409208
3.9241282565130264,0.44595892019978134
3.9331262525050104,0.44493867922124897
3.9421242484969943,0.4439230956931961
3.951122244488978,0.44291213779601435
3.960120240480962,0.4419057739992915
3.969118236472946,0.440903973058533
3.97811623246493,0.43990670401192894
3.987114228456914,0.43891393617716384
3.996112224448898,0.4379256391482703
4.005110220440883,0.4369417827925245
4.014108216432866,0.4359623372473839
4.02310621242485,0.43498727291746575
4.0321042084168335,0.4340165604715659
4.041102204408817,0.4330501708397181
4.050100200400802,0.43208807521029186
4.059098196392786,0.43113024502712916
4.06809619238477,0.430176651986719
4.077094188376754,0.42922726803540967
4.086092184368738,0.42828206536665747
4.095090180360722,0.4273410164183121
4.104088176352706,0.42640409386993755
4.11308617234469,0.425471270640168
4.122084168336674,0.4245425198840985
4.1310821643286575,0.4236178149907102
4.140080160320641,0.4226971295803281
4.149078156312625,0.4217804375021131
4.158076152304609,0.4208677128315854
4.167074148296593,0.4199589298681812
4.176072144288577,0.41905406313284
4.185070140280561,0.41815308736562357
4.194068136272545,0.41725597752336535
4.203066132264529,0.41636270877735027
4.212064128256514,0.4154732565110237
4.221062124248498,0.4145875963177309
4.2300601202404815,0.41370570399848394
4.239058116232465,0.4128275555597577
4.248056112224449,0.4119531272113143
4.257054108216433,0.4110823953640544
4.266052104208417,0.410215336627896
4.275050100200401,0.40935192780968
4.284048096192385,0.40849214591110233
4.293046092184369,0.4076359681266717
4.302044088176353,0.40678337184169333
4.311042084168337,0.40593433463027784
4.320040080160321,0.4050888342533748
4.329038076152305,0.40424684865683114
4.3380360721442885,0.4034083559694735
4.3470340681362725,0.40257333450121474
4.356032064128256,0.401741762741183
4.36503006012024,0.4009136193558754
4.374028056112225,0.4000888831873327
4.383026052104209,0.39926753325133846
4.392024048096193,0.3984495487356384
4.401022044088177,0.3976349089981831
4.410020040080161,0.3968235935653912
4.419018036072145,0.39601558213043453
4.428016032064129,0.3952108545515437
4.437014028056113,0.3944093908503344
4.4460120240480965,0.39361117121015426
4.45501002004008,0.39281617597444946
4.464008016032064,0.39202438564515113
4.473006012024048,0.3912357808810813
4.482004008016032,0.3904503424963782
4.491002004008016,0.38966805145894035
4.5,0.3888888888888889
